,X,Y,# of Radars,Solution,Longitude,Latitude
3215,459,238,8,Vertex,106.0,35.0
3216,459,272,8,Vertex,106.0,35.5
3217,459,306,8,Vertex,106.0,36.0
3218,459,340,8,Vertex,106.0,36.5
3219,459,374,8,Vertex,106.0,37.0
3220,459,408,8,Vertex,106.0,37.5
3221,459,442,8,Vertex,106.0,38.0
3222,459,476,8,Vertex,106.0,38.5
3223,459,510,8,Vertex,106.0,39.0
3224,459,544,8,Vertex,106.0,39.5
3225,459,578,8,Vertex,106.0,40.0
3226,459,612,8,Vertex,106.0,40.5
3227,459,646,8,Vertex,106.0,41.0
3228,486,34,8,Vertex,105.5,32.0
3229,486,68,8,Vertex,105.5,32.5
3230,486,102,8,Vertex,105.5,33.0
3231,486,136,8,Radar,105.5,33.5
3232,486,170,8,Vertex,105.5,34.0
3233,486,204,8,Vertex,105.5,34.5
3234,486,238,8,Vertex,105.5,35.0
3235,486,272,8,Vertex,105.5,35.5
3236,486,306,8,Vertex,105.5,36.0
3237,486,340,8,Vertex,105.5,36.5
3238,486,374,8,Vertex,105.5,37.0
3239,486,408,8,Vertex,105.5,37.5
3240,486,442,8,Vertex,105.5,38.0
3241,486,476,8,Vertex,105.5,38.5
3242,486,510,8,Vertex,105.5,39.0
3243,486,544,8,Vertex,105.5,39.5
3244,486,578,8,Vertex,105.5,40.0
3245,486,612,8,Vertex,105.5,40.5
3246,486,646,8,Vertex,105.5,41.0
3247,513,34,8,Vertex,105.0,32.0
3248,513,68,8,Vertex,105.0,32.5
3249,513,102,8,Vertex,105.0,33.0
3250,513,136,8,Vertex,105.0,33.5
3251,513,170,8,Vertex,105.0,34.0
3252,513,204,8,Vertex,105.0,34.5
3253,513,238,8,Vertex,105.0,35.0
3254,513,272,8,Vertex,105.0,35.5
3255,513,306,8,Vertex,105.0,36.0
3256,513,340,8,Vertex,105.0,36.5
3257,513,374,8,Vertex,105.0,37.0
3258,513,408,8,Vertex,105.0,37.5
3259,513,442,8,Vertex,105.0,38.0
3260,513,476,8,Vertex,105.0,38.5
3261,513,510,8,Vertex,105.0,39.0
3262,513,544,8,Vertex,105.0,39.5
3263,513,578,8,Vertex,105.0,40.0
3264,513,612,8,Radar,105.0,40.5
3265,513,646,8,Vertex,105.0,41.0
3266,540,34,8,Vertex,104.5,32.0
3267,540,68,8,Vertex,104.5,32.5
3268,540,102,8,Vertex,104.5,33.0
3269,540,136,8,Vertex,104.5,33.5
3270,540,170,8,Vertex,104.5,34.0
3271,540,204,8,Vertex,104.5,34.5
3272,540,238,8,Vertex,104.5,35.0
3273,540,272,8,Vertex,104.5,35.5
3274,540,306,8,Vertex,104.5,36.0
3275,540,340,8,Vertex,104.5,36.5
3276,540,374,8,Vertex,104.5,37.0
3277,540,408,8,Vertex,104.5,37.5
3278,540,442,8,Vertex,104.5,38.0
3279,540,476,8,Vertex,104.5,38.5
3280,540,510,8,Vertex,104.5,39.0
3281,540,544,8,Vertex,104.5,39.5
3282,540,578,8,Vertex,104.5,40.0
3283,540,612,8,Vertex,104.5,40.5
3284,540,646,8,Vertex,104.5,41.0
3285,567,34,8,Vertex,104.0,32.0
3286,567,68,8,Vertex,104.0,32.5
3287,567,102,8,Vertex,104.0,33.0
3288,567,136,8,Vertex,104.0,33.5
3289,567,170,8,Vertex,104.0,34.0
3290,567,204,8,Vertex,104.0,34.5
3291,567,238,8,Vertex,104.0,35.0
3292,567,272,8,Vertex,104.0,35.5
3293,567,306,8,Vertex,104.0,36.0
3294,567,340,8,Vertex,104.0,36.5
3295,567,374,8,Vertex,104.0,37.0
3296,567,408,8,Vertex,104.0,37.5
3297,567,442,8,Vertex,104.0,38.0
3298,567,476,8,Vertex,104.0,38.5
3299,567,510,8,Vertex,104.0,39.0
3300,567,544,8,Vertex,104.0,39.5
3301,567,578,8,Vertex,104.0,40.0
3302,567,612,8,Vertex,104.0,40.5
3303,567,646,8,Vertex,104.0,41.0
3304,594,34,8,Vertex,103.5,32.0
3305,594,68,8,Vertex,103.5,32.5
3306,594,102,8,Vertex,103.5,33.0
3307,594,136,8,Vertex,103.5,33.5
3308,594,170,8,Vertex,103.5,34.0
3309,594,204,8,Vertex,103.5,34.5
3310,594,238,8,Vertex,103.5,35.0
3311,594,272,8,Vertex,103.5,35.5
3312,594,306,8,Vertex,103.5,36.0
3313,594,340,8,Vertex,103.5,36.5
3314,594,374,8,Vertex,103.5,37.0
3315,594,408,8,Vertex,103.5,37.5
3316,594,442,8,Radar,103.5,38.0
3317,594,476,8,Vertex,103.5,38.5
3318,594,510,8,Vertex,103.5,39.0
3319,594,544,8,Vertex,103.5,39.5
3320,594,578,8,Vertex,103.5,40.0
3321,594,612,8,Vertex,103.5,40.5
3322,594,646,8,Vertex,103.5,41.0
3323,621,34,8,Vertex,103.0,32.0
3324,621,68,8,Vertex,103.0,32.5
3325,621,102,8,Vertex,103.0,33.0
3326,621,136,8,Vertex,103.0,33.5
3327,621,170,8,Vertex,103.0,34.0
3328,621,204,8,Vertex,103.0,34.5
3329,621,238,8,Vertex,103.0,35.0
3330,621,272,8,Vertex,103.0,35.5
3331,621,306,8,Vertex,103.0,36.0
3332,621,340,8,Vertex,103.0,36.5
3333,621,374,8,Vertex,103.0,37.0
3334,621,408,8,Vertex,103.0,37.5
3335,621,442,8,Vertex,103.0,38.0
3336,621,476,8,Vertex,103.0,38.5
3337,621,510,8,Vertex,103.0,39.0
3338,621,544,8,Vertex,103.0,39.5
3339,621,578,8,Vertex,103.0,40.0
3340,621,612,8,Vertex,103.0,40.5
3341,621,646,8,Vertex,103.0,41.0
3342,648,374,8,Vertex,102.5,37.0
3343,648,408,8,Vertex,102.5,37.5
3344,648,442,8,Vertex,102.5,38.0
3345,648,476,8,Vertex,102.5,38.5
3346,648,510,8,Vertex,102.5,39.0
3347,648,544,8,Vertex,102.5,39.5
3348,648,578,8,Vertex,102.5,40.0
3349,648,612,8,Vertex,102.5,40.5
3350,648,646,8,Vertex,102.5,41.0
3351,675,374,8,Vertex,102.0,37.0
3352,675,408,8,Vertex,102.0,37.5
3353,675,442,8,Vertex,102.0,38.0
3354,675,476,8,Vertex,102.0,38.5
3355,675,510,8,Vertex,102.0,39.0
3356,675,544,8,Vertex,102.0,39.5
3357,675,578,8,Vertex,102.0,40.0
3358,675,612,8,Vertex,102.0,40.5
3359,675,646,8,Vertex,102.0,41.0
3360,0,68,9,Vertex,114.5,32.5
3361,0,102,9,Vertex,114.5,33.0
3362,0,136,9,Vertex,114.5,33.5
3363,0,170,9,Vertex,114.5,34.0
3364,0,238,9,Vertex,114.5,35.0
3365,0,272,9,Vertex,114.5,35.5
3366,0,306,9,Vertex,114.5,36.0
3367,27,68,9,Vertex,114.0,32.5
3368,27,102,9,Vertex,114.0,33.0
3369,27,136,9,Vertex,114.0,33.5
3370,27,170,9,Vertex,114.0,34.0
3371,27,204,9,Vertex,114.0,34.5
3372,27,238,9,Vertex,114.0,35.0
3373,27,272,9,Vertex,114.0,35.5
3374,27,306,9,Vertex,114.0,36.0
3375,27,340,9,Vertex,114.0,36.5
3376,27,374,9,Vertex,114.0,37.0
3377,27,408,9,Vertex,114.0,37.5
3378,27,442,9,Vertex,114.0,38.0
3379,27,476,9,Vertex,114.0,38.5
3380,27,510,9,Vertex,114.0,39.0
3381,27,544,9,Vertex,114.0,39.5
3382,27,578,9,Vertex,114.0,40.0
3383,27,612,9,Vertex,114.0,40.5
3384,27,646,9,Vertex,114.0,41.0
3385,27,680,9,Vertex,114.0,41.5
3386,27,714,9,Vertex,114.0,42.0
3387,54,68,9,Vertex,113.5,32.5
3388,54,102,9,Vertex,113.5,33.0
3389,54,136,9,Vertex,113.5,33.5
3390,54,170,9,Vertex,113.5,34.0
3391,54,204,9,Vertex,113.5,34.5
3392,54,238,9,Vertex,113.5,35.0
3393,54,272,9,Vertex,113.5,35.5
3394,54,306,9,Vertex,113.5,36.0
3395,54,340,9,Vertex,113.5,36.5
3396,54,374,9,Vertex,113.5,37.0
3397,54,408,9,Vertex,113.5,37.5
3398,54,442,9,Vertex,113.5,38.0
3399,54,476,9,Vertex,113.5,38.5
3400,54,510,9,Vertex,113.5,39.0
3401,54,544,9,Vertex,113.5,39.5
3402,54,578,9,Vertex,113.5,40.0
3403,54,612,9,Vertex,113.5,40.5
3404,54,646,9,Vertex,113.5,41.0
3405,54,680,9,Vertex,113.5,41.5
3406,54,714,9,Vertex,113.5,42.0
3407,81,34,9,Vertex,113.0,32.0
3408,81,68,9,Vertex,113.0,32.5
3409,81,102,9,Vertex,113.0,33.0
3410,81,136,9,Vertex,113.0,33.5
3411,81,170,9,Vertex,113.0,34.0
3412,81,204,9,Vertex,113.0,34.5
3413,81,238,9,Vertex,113.0,35.0
3414,81,272,9,Vertex,113.0,35.5
3415,81,306,9,Vertex,113.0,36.0
3416,81,340,9,Vertex,113.0,36.5
3417,81,374,9,Vertex,113.0,37.0
3418,81,408,9,Vertex,113.0,37.5
3419,81,442,9,Vertex,113.0,38.0
3420,81,476,9,Vertex,113.0,38.5
3421,81,510,9,Vertex,113.0,39.0
3422,81,544,9,Vertex,113.0,39.5
3423,81,578,9,Vertex,113.0,40.0
3424,81,612,9,Vertex,113.0,40.5
3425,81,646,9,Vertex,113.0,41.0
3426,81,680,9,Vertex,113.0,41.5
3427,81,714,9,Vertex,113.0,42.0
3428,108,34,9,Vertex,112.5,32.0
3429,108,68,9,Vertex,112.5,32.5
3430,108,102,9,Vertex,112.5,33.0
3431,108,136,9,Vertex,112.5,33.5
3432,108,170,9,Vertex,112.5,34.0
3433,108,204,9,Vertex,112.5,34.5
3434,108,238,9,Vertex,112.5,35.0
3435,108,272,9,Radar,112.5,35.5
3436,108,306,9,Vertex,112.5,36.0
3437,108,340,9,Vertex,112.5,36.5
3438,108,374,9,Vertex,112.5,37.0
3439,108,408,9,Vertex,112.5,37.5
3440,108,442,9,Vertex,112.5,38.0
3441,108,476,9,Vertex,112.5,38.5
3442,108,510,9,Vertex,112.5,39.0
3443,108,544,9,Vertex,112.5,39.5
3444,108,578,9,Radar,112.5,40.0
3445,108,612,9,Vertex,112.5,40.5
3446,108,646,9,Vertex,112.5,41.0
3447,108,680,9,Vertex,112.5,41.5
3448,108,714,9,Vertex,112.5,42.0
3449,135,34,9,Vertex,112.0,32.0
3450,135,68,9,Vertex,112.0,32.5
3451,135,102,9,Radar,112.0,33.0
3452,135,136,9,Vertex,112.0,33.5
3453,135,170,9,Vertex,112.0,34.0
3454,135,204,9,Vertex,112.0,34.5
3455,135,238,9,Vertex,112.0,35.0
3456,135,272,9,Vertex,112.0,35.5
3457,135,306,9,Vertex,112.0,36.0
3458,135,340,9,Vertex,112.0,36.5
3459,135,374,9,Vertex,112.0,37.0
3460,135,408,9,Vertex,112.0,37.5
3461,135,442,9,Vertex,112.0,38.0
3462,135,476,9,Vertex,112.0,38.5
3463,135,510,9,Vertex,112.0,39.0
3464,135,544,9,Vertex,112.0,39.5
3465,135,578,9,Vertex,112.0,40.0
3466,135,612,9,Vertex,112.0,40.5
3467,135,646,9,Vertex,112.0,41.0
3468,135,680,9,Vertex,112.0,41.5
3469,135,714,9,Vertex,112.0,42.0
3470,162,34,9,Vertex,111.5,32.0
3471,162,68,9,Vertex,111.5,32.5
3472,162,102,9,Vertex,111.5,33.0
3473,162,136,9,Vertex,111.5,33.5
3474,162,170,9,Vertex,111.5,34.0
3475,162,204,9,Vertex,111.5,34.5
3476,162,238,9,Vertex,111.5,35.0
3477,162,272,9,Vertex,111.5,35.5
3478,162,306,9,Vertex,111.5,36.0
3479,162,340,9,Vertex,111.5,36.5
3480,162,374,9,Vertex,111.5,37.0
3481,162,408,9,Vertex,111.5,37.5
3482,162,442,9,Vertex,111.5,38.0
3483,162,476,9,Vertex,111.5,38.5
3484,162,510,9,Vertex,111.5,39.0
3485,162,544,9,Vertex,111.5,39.5
3486,162,578,9,Vertex,111.5,40.0
3487,162,612,9,Vertex,111.5,40.5
3488,162,646,9,Vertex,111.5,41.0
3489,162,680,9,Vertex,111.5,41.5
3490,162,714,9,Vertex,111.5,42.0
3491,189,0,9,Vertex,111.0,31.3
3492,189,34,9,Vertex,111.0,32.0
3493,189,68,9,Vertex,111.0,32.5
3494,189,102,9,Vertex,111.0,33.0
3495,189,136,9,Vertex,111.0,33.5
3496,189,170,9,Vertex,111.0,34.0
3497,189,204,9,Vertex,111.0,34.5
3498,189,238,9,Vertex,111.0,35.0
3499,189,272,9,Vertex,111.0,35.5
3500,189,306,9,Vertex,111.0,36.0
3501,189,340,9,Vertex,111.0,36.5
3502,189,374,9,Vertex,111.0,37.0
3503,189,408,9,Vertex,111.0,37.5
3504,189,442,9,Vertex,111.0,38.0
3505,189,476,9,Vertex,111.0,38.5
3506,189,510,9,Vertex,111.0,39.0
3507,189,544,9,Vertex,111.0,39.5
3508,189,578,9,Vertex,111.0,40.0
3509,189,612,9,Vertex,111.0,40.5
3510,189,646,9,Vertex,111.0,41.0
3511,189,680,9,Vertex,111.0,41.5
3512,189,714,9,Vertex,111.0,42.0
3513,216,0,9,Vertex,110.5,31.3
3514,216,34,9,Vertex,110.5,32.0
3515,216,68,9,Vertex,110.5,32.5
3516,216,102,9,Vertex,110.5,33.0
3517,216,136,9,Vertex,110.5,33.5
3518,216,170,9,Vertex,110.5,34.0
3519,216,204,9,Vertex,110.5,34.5
3520,216,238,9,Vertex,110.5,35.0
3521,216,272,9,Vertex,110.5,35.5
3522,216,306,9,Vertex,110.5,36.0
3523,216,340,9,Vertex,110.5,36.5
3524,216,374,9,Vertex,110.5,37.0
3525,216,408,9,Vertex,110.5,37.5
3526,216,442,9,Vertex,110.5,38.0
3527,216,476,9,Vertex,110.5,38.5
3528,216,510,9,Vertex,110.5,39.0
3529,216,544,9,Vertex,110.5,39.5
3530,216,578,9,Vertex,110.5,40.0
3531,216,612,9,Vertex,110.5,40.5
3532,216,646,9,Vertex,110.5,41.0
3533,243,0,9,Vertex,110.0,31.3
3534,243,34,9,Vertex,110.0,32.0
3535,243,68,9,Vertex,110.0,32.5
3536,243,102,9,Vertex,110.0,33.0
3537,243,136,9,Vertex,110.0,33.5
3538,243,170,9,Vertex,110.0,34.0
3539,243,204,9,Vertex,110.0,34.5
3540,243,238,9,Vertex,110.0,35.0
3541,243,272,9,Vertex,110.0,35.5
3542,243,306,9,Vertex,110.0,36.0
3543,243,340,9,Vertex,110.0,36.5
3544,243,374,9,Vertex,110.0,37.0
3545,243,408,9,Vertex,110.0,37.5
3546,243,442,9,Vertex,110.0,38.0
3547,243,476,9,Vertex,110.0,38.5
3548,243,510,9,Vertex,110.0,39.0
3549,243,544,9,Vertex,110.0,39.5
3550,243,578,9,Vertex,110.0,40.0
3551,243,612,9,Vertex,110.0,40.5
3552,243,646,9,Vertex,110.0,41.0
3553,270,0,9,Vertex,109.5,31.3
3554,270,34,9,Vertex,109.5,32.0
3555,270,68,9,Vertex,109.5,32.5
3556,270,102,9,Vertex,109.5,33.0
3557,270,136,9,Vertex,109.5,33.5
3558,270,170,9,Vertex,109.5,34.0
3559,270,204,9,Vertex,109.5,34.5
3560,270,238,9,Vertex,109.5,35.0
3561,270,272,9,Vertex,109.5,35.5
3562,270,306,9,Vertex,109.5,36.0
3563,270,340,9,Vertex,109.5,36.5
3564,270,374,9,Vertex,109.5,37.0
3565,270,408,9,Vertex,109.5,37.5
3566,270,442,9,Vertex,109.5,38.0
3567,270,476,9,Vertex,109.5,38.5
3568,270,510,9,Vertex,109.5,39.0
3569,270,544,9,Vertex,109.5,39.5
3570,270,578,9,Vertex,109.5,40.0
3571,270,612,9,Vertex,109.5,40.5
3572,270,646,9,Vertex,109.5,41.0
3573,297,0,9,Vertex,109.0,31.3
3574,297,34,9,Vertex,109.0,32.0
3575,297,68,9,Vertex,109.0,32.5
3576,297,102,9,Radar,109.0,33.0
3577,297,136,9,Vertex,109.0,33.5
3578,297,170,9,Vertex,109.0,34.0
3579,297,204,9,Vertex,109.0,34.5
3580,297,238,9,Vertex,109.0,35.0
3581,297,272,9,Vertex,109.0,35.5
3582,297,306,9,Vertex,109.0,36.0
3583,297,340,9,Vertex,109.0,36.5
3584,297,374,9,Vertex,109.0,37.0
3585,297,408,9,Vertex,109.0,37.5
3586,297,442,9,Vertex,109.0,38.0
3587,297,476,9,Vertex,109.0,38.5
3588,297,510,9,Vertex,109.0,39.0
3589,297,544,9,Vertex,109.0,39.5
3590,297,578,9,Vertex,109.0,40.0
3591,297,612,9,Vertex,109.0,40.5
3592,297,646,9,Vertex,109.0,41.0
3593,324,0,9,Vertex,108.5,31.3
3594,324,34,9,Vertex,108.5,32.0
3595,324,68,9,Vertex,108.5,32.5
3596,324,102,9,Vertex,108.5,33.0
3597,324,136,9,Vertex,108.5,33.5
3598,324,170,9,Vertex,108.5,34.0
3599,324,204,9,Vertex,108.5,34.5
3600,324,238,9,Vertex,108.5,35.0
3601,324,272,9,Vertex,108.5,35.5
3602,324,306,9,Vertex,108.5,36.0
3603,324,340,9,Radar,108.5,36.5
3604,324,374,9,Vertex,108.5,37.0
3605,324,408,9,Vertex,108.5,37.5
3606,324,442,9,Vertex,108.5,38.0
3607,324,476,9,Vertex,108.5,38.5
3608,324,510,9,Vertex,108.5,39.0
3609,324,544,9,Vertex,108.5,39.5
3610,324,578,9,Vertex,108.5,40.0
3611,324,612,9,Vertex,108.5,40.5
3612,324,646,9,Vertex,108.5,41.0
3613,351,34,9,Vertex,108.0,32.0
3614,351,68,9,Vertex,108.0,32.5
3615,351,102,9,Vertex,108.0,33.0
3616,351,136,9,Vertex,108.0,33.5
3617,351,170,9,Vertex,108.0,34.0
3618,351,204,9,Vertex,108.0,34.5
3619,351,238,9,Vertex,108.0,35.0
3620,351,272,9,Vertex,108.0,35.5
3621,351,306,9,Vertex,108.0,36.0
3622,351,340,9,Vertex,108.0,36.5
3623,351,374,9,Vertex,108.0,37.0
3624,351,408,9,Vertex,108.0,37.5
3625,351,442,9,Vertex,108.0,38.0
3626,351,476,9,Vertex,108.0,38.5
3627,351,510,9,Vertex,108.0,39.0
3628,351,544,9,Vertex,108.0,39.5
3629,351,578,9,Vertex,108.0,40.0
3630,351,612,9,Vertex,108.0,40.5
3631,351,646,9,Vertex,108.0,41.0
3632,378,34,9,Vertex,107.5,32.0
3633,378,68,9,Vertex,107.5,32.5
3634,378,102,9,Vertex,107.5,33.0
3635,378,136,9,Vertex,107.5,33.5
3636,378,170,9,Vertex,107.5,34.0
3637,378,204,9,Vertex,107.5,34.5
3638,378,238,9,Vertex,107.5,35.0
3639,378,272,9,Vertex,107.5,35.5
3640,378,306,9,Vertex,107.5,36.0
3641,378,340,9,Vertex,107.5,36.5
3642,378,374,9,Vertex,107.5,37.0
3643,378,408,9,Vertex,107.5,37.5
3644,378,442,9,Vertex,107.5,38.0
3645,378,476,9,Vertex,107.5,38.5
3646,378,510,9,Vertex,107.5,39.0
3647,378,544,9,Radar,107.5,39.5
3648,378,578,9,Vertex,107.5,40.0
3649,378,612,9,Vertex,107.5,40.5
3650,378,646,9,Vertex,107.5,41.0
3651,405,34,9,Vertex,107.0,32.0
3652,405,68,9,Vertex,107.0,32.5
3653,405,102,9,Vertex,107.0,33.0
3654,405,136,9,Vertex,107.0,33.5
3655,405,170,9,Vertex,107.0,34.0
3656,405,204,9,Vertex,107.0,34.5
3657,405,238,9,Vertex,107.0,35.0
3658,405,272,9,Vertex,107.0,35.5
3659,405,306,9,Vertex,107.0,36.0
3660,405,340,9,Vertex,107.0,36.5
3661,405,374,9,Vertex,107.0,37.0
3662,405,408,9,Vertex,107.0,37.5
3663,405,442,9,Vertex,107.0,38.0
3664,405,476,9,Vertex,107.0,38.5
3665,405,510,9,Vertex,107.0,39.0
3666,405,544,9,Vertex,107.0,39.5
3667,405,578,9,Vertex,107.0,40.0
3668,405,612,9,Vertex,107.0,40.5
3669,405,646,9,Vertex,107.0,41.0
3670,432,34,9,Vertex,106.5,32.0
3671,432,68,9,Vertex,106.5,32.5
3672,432,102,9,Vertex,106.5,33.0
3673,432,136,9,Vertex,106.5,33.5
3674,432,170,9,Vertex,106.5,34.0
3675,432,204,9,Vertex,106.5,34.5
3676,432,238,9,Vertex,106.5,35.0
3677,432,272,9,Vertex,106.5,35.5
3678,432,306,9,Vertex,106.5,36.0
3679,432,340,9,Vertex,106.5,36.5
3680,432,374,9,Vertex,106.5,37.0
3681,432,408,9,Vertex,106.5,37.5
3682,432,442,9,Vertex,106.5,38.0
3683,432,476,9,Vertex,106.5,38.5
3684,432,510,9,Vertex,106.5,39.0
3685,432,544,9,Vertex,106.5,39.5
3686,432,578,9,Vertex,106.5,40.0
3687,432,612,9,Vertex,106.5,40.5
3688,432,646,9,Vertex,106.5,41.0
3689,459,34,9,Vertex,106.0,32.0
3690,459,68,9,Vertex,106.0,32.5
3691,459,102,9,Vertex,106.0,33.0
3692,459,136,9,Vertex,106.0,33.5
3693,459,170,9,Vertex,106.0,34.0
3694,459,204,9,Vertex,106.0,34.5
3695,459,238,9,Vertex,106.0,35.0
3696,459,272,9,Vertex,106.0,35.5
3697,459,306,9,Vertex,106.0,36.0
3698,459,340,9,Vertex,106.0,36.5
3699,459,374,9,Vertex,106.0,37.0
3700,459,408,9,Vertex,106.0,37.5
3701,459,442,9,Vertex,106.0,38.0
3702,459,476,9,Vertex,106.0,38.5
3703,459,510,9,Vertex,106.0,39.0
3704,459,544,9,Vertex,106.0,39.5
3705,459,578,9,Vertex,106.0,40.0
3706,459,612,9,Vertex,106.0,40.5
3707,459,646,9,Vertex,106.0,41.0
3708,486,34,9,Vertex,105.5,32.0
3709,486,68,9,Vertex,105.5,32.5
3710,486,102,9,Radar,105.5,33.0
3711,486,136,9,Vertex,105.5,33.5
3712,486,170,9,Vertex,105.5,34.0
3713,486,204,9,Vertex,105.5,34.5
3714,486,238,9,Vertex,105.5,35.0
3715,486,272,9,Vertex,105.5,35.5
3716,486,306,9,Vertex,105.5,36.0
3717,486,340,9,Vertex,105.5,36.5
3718,486,374,9,Vertex,105.5,37.0
3719,486,408,9,Vertex,105.5,37.5
3720,486,442,9,Vertex,105.5,38.0
3721,486,476,9,Vertex,105.5,38.5
3722,486,510,9,Vertex,105.5,39.0
3723,486,544,9,Vertex,105.5,39.5
3724,486,578,9,Vertex,105.5,40.0
3725,486,612,9,Vertex,105.5,40.5
3726,486,646,9,Vertex,105.5,41.0
3727,513,34,9,Vertex,105.0,32.0
3728,513,68,9,Vertex,105.0,32.5
3729,513,102,9,Vertex,105.0,33.0
3730,513,136,9,Vertex,105.0,33.5
3731,513,170,9,Vertex,105.0,34.0
3732,513,204,9,Vertex,105.0,34.5
3733,513,238,9,Vertex,105.0,35.0
3734,513,272,9,Vertex,105.0,35.5
3735,513,306,9,Vertex,105.0,36.0
3736,513,340,9,Vertex,105.0,36.5
3737,513,374,9,Vertex,105.0,37.0
3738,513,408,9,Vertex,105.0,37.5
3739,513,442,9,Vertex,105.0,38.0
3740,513,476,9,Vertex,105.0,38.5
3741,513,510,9,Vertex,105.0,39.0
3742,513,544,9,Vertex,105.0,39.5
3743,513,578,9,Vertex,105.0,40.0
3744,513,612,9,Vertex,105.0,40.5
3745,513,646,9,Vertex,105.0,41.0
3746,540,34,9,Vertex,104.5,32.0
3747,540,68,9,Vertex,104.5,32.5
3748,540,102,9,Vertex,104.5,33.0
3749,540,136,9,Vertex,104.5,33.5
3750,540,170,9,Vertex,104.5,34.0
3751,540,204,9,Vertex,104.5,34.5
3752,540,238,9,Vertex,104.5,35.0
3753,540,272,9,Vertex,104.5,35.5
3754,540,306,9,Vertex,104.5,36.0
3755,540,340,9,Radar,104.5,36.5
3756,540,374,9,Vertex,104.5,37.0
3757,540,408,9,Vertex,104.5,37.5
3758,540,442,9,Vertex,104.5,38.0
3759,540,476,9,Vertex,104.5,38.5
3760,540,510,9,Vertex,104.5,39.0
3761,540,544,9,Vertex,104.5,39.5
3762,540,578,9,Vertex,104.5,40.0
3763,540,612,9,Vertex,104.5,40.5
3764,540,646,9,Vertex,104.5,41.0
3765,567,34,9,Vertex,104.0,32.0
3766,567,68,9,Vertex,104.0,32.5
3767,567,102,9,Vertex,104.0,33.0
3768,567,136,9,Vertex,104.0,33.5
3769,567,170,9,Vertex,104.0,34.0
3770,567,204,9,Vertex,104.0,34.5
3771,567,238,9,Vertex,104.0,35.0
3772,567,272,9,Vertex,104.0,35.5
3773,567,306,9,Vertex,104.0,36.0
3774,567,340,9,Vertex,104.0,36.5
3775,567,374,9,Vertex,104.0,37.0
3776,567,408,9,Vertex,104.0,37.5
3777,567,442,9,Vertex,104.0,38.0
3778,567,476,9,Vertex,104.0,38.5
3779,567,510,9,Vertex,104.0,39.0
3780,567,544,9,Radar,104.0,39.5
3781,567,578,9,Vertex,104.0,40.0
3782,567,612,9,Vertex,104.0,40.5
3783,567,646,9,Vertex,104.0,41.0
3784,594,34,9,Vertex,103.5,32.0
3785,594,68,9,Vertex,103.5,32.5
3786,594,102,9,Vertex,103.5,33.0
3787,594,136,9,Vertex,103.5,33.5
3788,594,170,9,Vertex,103.5,34.0
3789,594,204,9,Vertex,103.5,34.5
3790,594,238,9,Vertex,103.5,35.0
3791,594,272,9,Vertex,103.5,35.5
3792,594,306,9,Vertex,103.5,36.0
3793,594,340,9,Vertex,103.5,36.5
3794,594,374,9,Vertex,103.5,37.0
3795,594,408,9,Vertex,103.5,37.5
3796,594,442,9,Vertex,103.5,38.0
3797,594,476,9,Vertex,103.5,38.5
3798,594,510,9,Vertex,103.5,39.0
3799,594,544,9,Vertex,103.5,39.5
3800,594,578,9,Vertex,103.5,40.0
3801,594,612,9,Vertex,103.5,40.5
3802,594,646,9,Vertex,103.5,41.0
3803,621,34,9,Vertex,103.0,32.0
3804,621,68,9,Vertex,103.0,32.5
3805,621,102,9,Vertex,103.0,33.0
3806,621,136,9,Vertex,103.0,33.5
3807,621,170,9,Vertex,103.0,34.0
3808,621,204,9,Vertex,103.0,34.5
3809,621,238,9,Vertex,103.0,35.0
3810,621,272,9,Vertex,103.0,35.5
3811,621,306,9,Vertex,103.0,36.0
3812,621,340,9,Vertex,103.0,36.5
3813,621,374,9,Vertex,103.0,37.0
3814,621,408,9,Vertex,103.0,37.5
3815,621,442,9,Vertex,103.0,38.0
3816,621,476,9,Vertex,103.0,38.5
3817,621,510,9,Vertex,103.0,39.0
3818,621,544,9,Vertex,103.0,39.5
3819,621,578,9,Vertex,103.0,40.0
3820,621,612,9,Vertex,103.0,40.5
3821,621,646,9,Vertex,103.0,41.0
3822,648,374,9,Vertex,102.5,37.0
3823,648,408,9,Vertex,102.5,37.5
3824,648,442,9,Vertex,102.5,38.0
3825,648,476,9,Vertex,102.5,38.5
3826,648,510,9,Vertex,102.5,39.0
3827,648,544,9,Vertex,102.5,39.5
3828,648,578,9,Vertex,102.5,40.0
3829,648,612,9,Vertex,102.5,40.5
3830,648,646,9,Vertex,102.5,41.0
3831,675,374,9,Vertex,102.0,37.0
3832,675,408,9,Vertex,102.0,37.5
3833,675,442,9,Vertex,102.0,38.0
3834,675,476,9,Vertex,102.0,38.5
3835,675,510,9,Vertex,102.0,39.0
3836,675,544,9,Vertex,102.0,39.5
3837,675,578,9,Vertex,102.0,40.0
3838,675,612,9,Vertex,102.0,40.5
3839,675,646,9,Vertex,102.0,41.0
3840,0,68,10,Vertex,114.5,32.5
3841,0,102,10,Vertex,114.5,33.0
3842,0,136,10,Vertex,114.5,33.5
3843,0,170,10,Vertex,114.5,34.0
3844,0,238,10,Vertex,114.5,35.0
3845,0,272,10,Vertex,114.5,35.5
3846,0,306,10,Vertex,114.5,36.0
3847,27,68,10,Vertex,114.0,32.5
3848,27,102,10,Vertex,114.0,33.0
3849,27,136,10,Vertex,114.0,33.5
